fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;cvli;roubo_rua;registro_ocorrencias;fase 
3302106;Itaocara;2020;6;2020m06;Interior;0;0;0;0;0;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;0;0;4;5;5;0;0;1;5;0;1;0;5;0;0;0;0;0;0;0;34;3
3302205;Itaperuna;2020;6;2020m06;Interior;1;0;0;0;1;2;16;0;0;1;0;0;1;0;3;0;0;0;0;0;0;0;0;4;4;1;0;1;0;20;26;0;1;0;16;79;66;9;4;3;16;0;4;0;12;0;0;0;0;0;1;3;280;3
3302254;Itatiaia;2020;6;2020m06;Interior;0;0;0;0;0;0;17;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;4;1;0;0;1;1;9;12;0;0;0;8;5;1;4;0;1;9;2;1;0;12;1;0;0;0;0;0;2;101;3
3302270;Japeri;2020;6;2020m06;Baixada Fluminense;2;0;0;2;4;2;22;1;1;11;0;0;6;3;5;0;0;0;3;0;0;0;2;19;4;2;0;0;0;8;14;0;0;0;7;3;0;2;1;3;8;1;4;0;9;2;0;0;0;0;2;8;131;3
3302304;Laje do Muriaé;2020;6;2020m06;Interior;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;0;2;0;5;0;0;0;0;0;0;1;21;3
3302403;Macaé;2020;6;2020m06;Interior;7;0;0;0;7;11;25;4;4;2;1;1;6;0;16;0;0;0;7;0;0;0;7;38;1;4;1;1;1;41;49;0;0;0;49;17;2;14;1;4;31;8;9;0;31;3;0;0;0;0;7;23;352;3
3302452;Macuco;2020;6;2020m06;Interior;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;17;3
3302502;Magé;2020;6;2020m06;Baixada Fluminense;6;0;0;0;6;3;74;8;3;10;1;0;20;3;15;0;0;0;11;0;0;0;7;57;6;4;0;0;0;21;31;0;2;0;31;13;3;10;0;6;21;4;7;0;32;1;0;0;0;0;6;26;408;3
3302601;Mangaratiba;2020;6;2020m06;Interior;0;0;0;1;1;0;9;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;0;0;2;0;10;13;0;0;0;6;7;2;5;0;0;14;0;3;0;20;0;1;0;0;0;0;2;105;3
3302700;Maricá;2020;6;2020m06;Grande Niterói;7;0;0;0;7;1;39;2;0;19;4;2;7;0;16;1;0;0;7;0;0;0;7;44;9;4;0;4;0;40;57;0;3;0;54;7;3;4;0;6;9;2;7;0;53;7;1;0;0;0;7;24;412;3
3302809;Mendes;2020;6;2020m06;Interior;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;28;7;3;4;0;0;10;0;0;1;5;0;0;0;0;0;0;0;73;3
3302858;Mesquita;2020;6;2020m06;Baixada Fluminense;3;0;0;1;4;2;63;3;0;9;2;0;22;4;51;7;0;0;24;0;2;0;11;123;10;4;2;5;1;21;43;0;1;0;39;4;0;4;0;6;9;1;0;0;34;4;0;0;0;0;3;82;422;3
3302908;Miguel Pereira;2020;6;2020m06;Interior;0;0;0;0;0;1;6;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;1;0;3;11;6;5;0;0;8;2;1;0;6;0;0;0;0;0;0;0;64;3
3303005;Miracema;2020;6;2020m06;Interior;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;5;0;0;0;1;25;9;16;0;0;22;3;14;0;3;0;0;0;0;0;0;0;73;3
3303104;Natividade;2020;6;2020m06;Interior;0;0;0;0;0;0;3;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;3;0;0;0;0;3;2;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;27;3
3303203;Nilópolis;2020;6;2020m06;Baixada Fluminense;2;0;0;0;2;1;38;4;0;8;4;0;48;6;38;1;0;0;18;0;2;0;25;142;14;2;2;2;1;35;56;0;0;0;58;0;0;0;0;15;17;2;6;0;28;0;0;0;0;0;2;57;447;3
3303302;Niterói;2020;6;2020m06;Grande Niterói;3;0;0;0;3;10;92;14;4;47;5;0;38;7;76;11;0;0;24;0;0;0;29;190;32;6;1;14;2;164;219;0;4;0;170;11;4;7;1;27;38;4;34;0;76;3;0;0;0;0;3;111;1212;3
3303401;Nova Friburgo;2020;6;2020m06;Interior;1;0;0;0;1;8;47;5;3;6;0;0;0;1;0;0;0;0;0;0;0;0;0;1;5;1;0;2;0;8;16;0;0;0;9;43;11;29;3;4;48;7;8;0;36;1;0;0;0;0;1;0;227;3
3303500;Nova Iguaçu;2020;6;2020m06;Baixada Fluminense;27;0;0;2;29;14;163;17;4;45;10;5;83;10;146;40;0;0;46;0;4;0;66;410;59;6;1;3;1;165;235;0;5;0;93;21;15;6;0;28;74;7;31;0;110;13;1;0;0;0;27;232;1675;3
3303609;Paracambi;2020;6;2020m06;Baixada Fluminense;0;0;0;0;0;1;11;1;0;3;0;0;1;1;1;0;0;0;1;0;0;0;3;7;1;0;0;0;0;6;7;0;0;0;2;13;8;6;0;0;9;1;2;0;15;1;0;0;0;0;0;2;73;3
3303708;Paraíba do Sul;2020;6;2020m06;Interior;1;0;0;0;1;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;6;25;12;9;5;0;11;1;13;0;3;0;0;0;0;0;1;0;81;3
3303807;Paraty;2020;6;2020m06;Interior;5;0;0;0;5;1;7;1;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3;4;0;0;0;4;17;1;14;2;1;20;2;3;0;13;0;0;0;0;0;5;0;84;3
3303856;Paty do Alferes;2020;6;2020m06;Interior;1;0;0;0;1;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;7;6;1;0;0;2;0;1;0;7;1;0;0;0;0;1;0;47;3
3303906;Petrópolis;2020;6;2020m06;Interior;4;0;0;0;4;1;73;8;1;14;2;0;0;0;6;0;0;1;1;0;0;0;5;15;8;1;0;5;0;51;65;0;0;0;42;57;19;22;19;4;42;10;14;0;67;2;1;0;0;0;4;7;484;3
3303955;Pinheiral;2020;6;2020m06;Interior;0;0;0;0;0;0;12;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;1;0;5;3;3;1;0;0;1;0;0;0;9;1;0;0;0;0;0;0;54;3
3304003;Piraí;2020;6;2020m06;Interior;0;0;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;6;0;0;0;3;44;32;12;1;2;15;1;2;0;2;1;0;0;0;0;0;0;79;3
3304102;Porciúncula;2020;6;2020m06;Interior;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;1;29;20;12;0;0;10;1;1;0;4;2;0;0;0;0;0;0;65;3
3304110;Porto Real;2020;6;2020m06;Interior;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;5;1;4;0;1;9;1;2;0;3;0;0;0;0;0;0;0;27;3
3304128;Quatis;2020;6;2020m06;Interior;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;3
3304144;Queimados;2020;6;2020m06;Baixada Fluminense;2;0;0;1;3;3;25;4;1;3;6;0;5;1;12;0;0;0;8;0;1;0;10;43;2;1;1;0;0;40;44;0;0;0;36;1;1;0;0;1;7;0;4;0;18;0;0;0;0;0;2;20;251;3
3304151;Quissamã;2020;6;2020m06;Interior;1;0;0;0;1;2;2;2;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;5;10;1;10;0;0;9;1;3;0;10;0;0;0;0;0;1;1;50;3
3304201;Resende;2020;6;2020m06;Interior;4;0;0;0;4;3;30;3;2;2;3;1;1;1;0;0;0;0;0;0;0;0;1;7;1;1;0;2;0;29;33;0;2;0;15;24;2;22;0;4;35;4;6;0;32;0;0;0;0;0;4;0;290;3
3304300;Rio Bonito;2020;6;2020m06;Interior;0;0;0;0;0;0;10;2;1;6;0;2;1;1;1;0;0;0;0;0;0;0;0;5;3;0;0;1;0;8;12;0;1;0;11;8;1;6;1;9;6;1;4;0;11;0;0;0;0;0;0;1;138;3
3304409;Rio Claro;2020;6;2020m06;Interior;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;26;3
3304508;Rio das Flores;2020;6;2020m06;Interior;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;18;3
3304524;Rio das Ostras;2020;6;2020m06;Interior;4;0;0;0;4;4;44;6;2;18;2;0;5;1;19;0;0;0;6;0;2;1;16;52;6;1;0;3;3;54;67;0;1;0;53;18;1;16;2;7;29;7;5;1;58;1;0;0;0;0;4;25;459;3
3304557;Rio de Janeiro;2020;6;2020m06;Capital;57;2;0;2;61;100;1150;130;46;346;107;14;836;163;1439;326;0;2;479;8;22;12;512;3920;468;222;151;244;54;2798;3937;0;40;7;3226;277;127;128;26;555;772;85;322;4;981;85;5;1;1;0;59;2244;20365;3
3304607;Santa Maria Madalena;2020;6;2020m06;Interior;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;3
3304706;Santo Antônio de Pádua;2020;6;2020m06;Interior;0;0;0;0;0;2;10;0;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;1;4;7;0;0;0;1;24;9;14;3;0;15;13;2;0;15;1;1;0;0;0;0;0;99;3
3304755;São Francisco de Itabapoana;2020;6;2020m06;Interior;1;0;0;0;1;2;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;6;8;2;6;0;0;13;0;10;0;3;0;0;0;0;0;1;0;51;3
3304805;São Fidélis;2020;6;2020m06;Interior;0;0;0;0;0;0;9;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;5;8;0;1;0;3;20;12;7;1;3;6;2;3;0;10;0;0;0;0;0;0;0;82;3
3304904;São Gonçalo;2020;6;2020m06;Grande Niterói;12;0;0;5;17;4;123;16;11;38;12;2;142;59;272;49;0;1;60;0;8;0;125;730;69;17;4;7;0;219;316;0;8;4;176;22;5;16;2;64;76;6;31;0;109;10;0;0;0;0;12;381;1962;3
3305000;São João da Barra;2020;6;2020m06;Interior;0;0;0;0;0;0;9;7;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;3;0;0;0;0;1;10;11;0;0;0;2;11;3;5;3;1;5;3;4;0;8;0;1;0;0;0;0;2;70;3
3305109;São João de Meriti;2020;6;2020m06;Baixada Fluminense;8;0;0;1;9;8;88;9;1;23;10;2;80;39;193;88;0;1;60;0;4;0;100;577;36;8;2;5;1;107;159;0;2;0;220;14;2;13;0;58;33;9;9;0;106;10;2;0;0;0;8;341;1859;3
3305133;São José de Ubá;2020;6;2020m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;6;3
3305158;São José do Vale do Rio Preto;2020;6;2020m06;Interior;0;0;0;0;0;0;9;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;5;4;4;2;0;0;6;0;0;0;11;0;0;0;0;0;0;0;50;3
3305208;São Pedro da Aldeia;2020;6;2020m06;Interior;0;0;0;0;0;5;17;1;1;8;1;0;2;0;6;0;0;0;1;0;1;0;2;13;5;1;0;1;0;20;27;0;0;0;13;12;1;10;1;1;15;5;3;0;13;0;0;0;0;0;0;7;137;3
3305307;São Sebastião do Alto;2020;6;2020m06;Interior;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;3
3305406;Sapucaia;2020;6;2020m06;Interior;1;0;0;0;1;0;3;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;6;0;0;0;1;8;5;2;1;0;1;0;0;0;0;0;1;0;0;0;1;0;33;3
3305505;Saquarema;2020;6;2020m06;Interior;0;0;0;0;0;8;22;2;3;4;0;1;1;0;4;0;0;0;0;0;0;0;1;7;4;2;0;3;0;24;33;0;0;0;34;13;6;6;1;1;9;0;4;0;30;2;0;0;0;0;0;4;242;3
3305554;Seropédica;2020;6;2020m06;Baixada Fluminense;0;0;0;0;0;0;19;5;2;6;0;0;3;2;22;0;0;0;1;0;0;0;7;35;6;0;0;0;0;57;63;0;0;0;33;5;1;3;1;3;5;0;3;0;20;1;0;0;0;0;0;23;231;3
3305604;Silva Jardim;2020;6;2020m06;Interior;0;0;0;0;0;0;3;0;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;3;0;0;0;2;7;4;2;1;0;5;0;0;0;6;0;0;0;0;0;0;0;56;3
3305703;Sumidouro;2020;6;2020m06;Interior;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;5;6;5;0;1;0;1;0;0;0;2;0;0;0;0;0;0;0;28;3
3305752;Tanguá;2020;6;2020m06;Interior;0;0;0;0;0;0;3;0;1;1;0;1;1;1;2;0;0;0;1;0;0;0;0;6;1;0;0;0;0;9;10;0;0;0;0;2;0;2;0;1;2;1;5;0;3;0;0;0;0;0;0;3;54;3
3305802;Teresópolis;2020;6;2020m06;Interior;1;0;0;0;1;3;52;7;3;22;0;0;1;0;2;1;0;0;0;0;0;0;0;4;7;1;0;0;0;25;33;0;0;0;26;31;10;18;5;5;28;4;7;0;55;1;0;0;0;0;1;3;407;3
3305901;Trajano de Moraes;2020;6;2020m06;Interior;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;9;3
3306008;Três Rios;2020;6;2020m06;Interior;0;0;0;0;0;3;28;2;1;3;0;1;0;0;1;0;0;0;2;0;0;0;1;5;0;0;0;3;3;22;28;0;2;0;22;37;12;26;1;0;38;8;12;0;25;0;1;0;1;0;0;3;223;3
3306107;Valença;2020;6;2020m06;Interior;1;0;0;0;1;2;15;4;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;7;29;14;13;2;0;13;4;3;0;27;0;0;0;0;0;1;0;129;3
3306156;Varre-Sai;2020;6;2020m06;Interior;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;12;3
3306206;Vassouras;2020;6;2020m06;Interior;0;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;3;0;0;0;2;14;8;4;2;2;8;0;2;0;5;2;0;0;0;0;0;0;57;3
3306305;Volta Redonda;2020;6;2020m06;Interior;10;0;1;0;11;16;54;4;3;11;4;1;4;0;9;0;0;0;4;0;0;0;12;34;12;2;0;4;0;105;123;0;1;0;120;32;3;26;3;8;49;10;14;0;63;3;0;0;0;0;11;13;657;3
3300100;Angra dos Reis;2020;7;2020m07;Interior;5;0;0;1;6;12;49;4;0;24;0;0;4;0;6;0;0;0;4;0;0;0;1;15;2;1;0;2;0;31;36;0;0;0;45;17;3;12;2;2;24;1;10;0;32;3;0;0;0;0;5;10;346;3
3300159;Aperibé;2020;7;2020m07;Interior;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;14;3
3300209;Araruama;2020;7;2020m07;Interior;2;0;0;0;2;0;30;3;0;26;2;1;1;1;7;0;0;0;4;0;0;0;3;19;11;2;0;2;1;41;57;0;1;0;43;28;6;20;3;3;21;4;14;0;39;1;0;0;0;0;2;11;352;3
3300225;Areal;2020;7;2020m07;Interior;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;12;3
3300233;Armação dos Búzios;2020;7;2020m07;Interior;0;0;0;0;0;1;8;1;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;2;1;0;0;1;0;15;17;0;0;0;9;5;0;5;0;1;10;0;7;0;12;0;0;0;0;0;0;2;120;3
3300258;Arraial do Cabo;2020;7;2020m07;Interior;1;0;0;0;1;1;11;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;3;0;10;14;0;0;0;10;8;2;5;1;0;10;0;1;0;13;1;0;0;0;0;1;1;92;3
3300308;Barra do Piraí;2020;7;2020m07;Interior;1;0;0;1;2;1;20;2;1;12;0;0;0;0;2;0;0;0;1;0;0;0;0;3;2;2;0;3;0;7;14;0;0;0;7;52;28;18;6;3;17;7;6;0;28;0;0;0;0;0;1;3;180;3
3300407;Barra Mansa;2020;7;2020m07;Interior;4;0;0;1;5;23;42;0;1;9;0;0;2;1;2;0;0;0;2;0;0;0;1;8;3;2;0;2;0;31;38;0;1;0;21;31;5;26;0;10;63;6;11;0;40;3;0;0;0;0;4;4;496;3
3300456;Belford Roxo;2020;7;2020m07;Baixada Fluminense;6;0;0;2;8;13;91;8;1;26;5;2;166;25;170;21;0;0;40;0;3;0;37;469;44;3;2;5;0;58;112;0;4;1;83;6;3;3;0;43;30;1;24;0;70;6;0;0;0;0;6;231;1073;3
3300506;Bom Jardim;2020;7;2020m07;Interior;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;8;7;2;5;0;0;4;1;2;0;11;0;0;0;0;0;0;0;64;3
3300605;Bom Jesus do Itabapoana;2020;7;2020m07;Interior;0;0;0;0;0;0;9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;7;8;0;0;0;2;16;11;6;0;1;9;2;5;1;6;1;0;0;0;0;0;0;72;3
3300704;Cabo Frio;2020;7;2020m07;Interior;5;0;0;1;6;21;55;9;1;23;0;2;3;1;19;0;0;0;10;0;1;0;4;40;11;3;0;12;3;67;96;0;0;0;65;55;3;48;4;8;58;16;19;0;52;2;1;0;0;0;5;29;578;3
3300803;Cachoeiras de Macacu;2020;7;2020m07;Interior;3;0;0;0;3;0;10;3;1;5;0;0;0;0;3;0;0;0;0;0;0;0;0;3;1;0;1;3;0;12;17;0;0;0;7;4;2;2;0;1;3;0;2;0;11;0;0;0;0;0;3;3;97;3
3300902;Cambuci;2020;7;2020m07;Interior;0;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;6;3;2;1;0;3;0;3;0;4;0;0;0;0;0;0;0;39;3
3300936;Carapebus;2020;7;2020m07;Interior;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;4;5;0;1;0;2;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;1;29;3
3300951;Comendador Levy Gasparian;2020;7;2020m07;Interior;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;2;0;0;0;2;0;1;0;0;0;0;0;14;3
3301009;Campos dos Goytacazes;2020;7;2020m07;Interior;7;0;0;1;8;13;60;4;4;48;2;1;7;1;30;1;0;0;11;0;0;0;9;62;18;15;7;7;1;109;157;0;2;0;107;75;13;54;13;10;116;22;35;0;55;3;2;0;0;0;7;42;866;3
3301108;Cantagalo;2020;7;2020m07;Interior;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;4;0;0;0;3;12;6;6;0;1;9;3;1;0;8;0;0;0;0;0;0;0;53;3
3301157;Cardoso Moreira;2020;7;2020m07;Interior;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;5;2;3;0;0;4;0;0;0;5;0;0;0;0;0;0;0;19;3
3301207;Carmo;2020;7;2020m07;Interior;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;34;33;3;0;0;6;1;0;0;5;0;0;0;0;0;0;0;76;3
3301306;Casimiro de Abreu;2020;7;2020m07;Interior;2;0;0;0;2;2;17;2;2;7;0;0;1;0;4;0;0;0;2;1;1;0;2;11;0;1;0;0;0;11;12;0;0;0;11;16;0;11;5;1;17;5;8;0;12;0;0;0;0;0;2;6;137;3
3301405;Conceição de Macabu;2020;7;2020m07;Interior;1;0;0;0;1;1;4;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;4;0;0;0;2;0;1;3;0;0;0;6;6;4;1;2;0;4;0;7;0;7;0;0;0;0;0;1;1;45;3
3301504;Cordeiro;2020;7;2020m07;Interior;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;0;0;7;6;3;3;0;0;3;0;1;0;7;0;0;0;0;0;0;0;49;3
3301603;Duas Barras;2020;7;2020m07;Interior;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;5;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;26;3
3301702;Duque de Caxias;2020;7;2020m07;Baixada Fluminense;18;1;0;2;21;20;201;31;12;78;14;5;221;108;329;57;0;0;84;0;3;1;100;922;68;33;3;11;3;179;297;0;4;0;203;14;5;9;0;87;97;8;44;0;173;14;0;1;0;0;19;470;2420;3
3301801;Engenheiro Paulo de Frontin;2020;7;2020m07;Interior;0;0;0;0;0;0;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;13;10;3;0;0;3;0;2;0;3;0;0;0;0;0;0;0;47;3
3301850;Guapimirim;2020;7;2020m07;Baixada Fluminense;4;0;0;0;4;0;16;2;2;9;1;0;0;1;4;0;0;0;0;0;0;0;1;7;1;0;1;1;0;10;13;0;0;0;6;7;2;5;0;1;12;1;1;0;23;1;0;0;0;0;4;4;110;3
3301876;Iguaba Grande;2020;7;2020m07;Interior;0;0;0;0;0;0;11;3;0;2;0;0;1;0;1;0;0;0;1;0;0;0;2;5;1;0;0;1;0;14;16;0;0;0;6;1;0;0;1;1;3;1;9;0;8;0;0;0;0;0;0;2;91;3
3301900;Itaboraí;2020;7;2020m07;Interior;3;0;0;1;4;4;26;6;6;15;1;0;28;4;64;14;0;0;10;0;0;0;15;136;11;3;0;2;0;67;83;0;3;0;52;15;1;14;0;8;29;7;11;0;37;2;0;0;0;0;3;88;454;3
3302007;Itaguaí;2020;7;2020m07;Baixada Fluminense;4;0;0;1;5;7;41;5;2;8;5;1;4;1;20;1;0;0;5;0;0;1;5;43;7;5;0;2;0;54;68;0;0;0;17;1;0;1;0;7;11;0;3;0;32;6;0;0;0;0;4;26;303;3
3302056;Italva;2020;7;2020m07;Interior;1;0;0;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;6;0;0;0;3;2;1;1;0;0;3;0;1;0;14;0;0;0;0;0;1;0;32;3
3302106;Itaocara;2020;7;2020m07;Interior;0;0;0;0;0;0;16;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;4;0;0;0;4;7;3;5;0;0;4;0;4;0;10;0;0;0;0;0;0;0;56;3
3302205;Itaperuna;2020;7;2020m07;Interior;0;0;0;0;0;5;20;3;2;2;1;0;0;0;2;0;0;0;0;0;0;0;0;3;3;1;0;1;2;13;20;0;3;0;11;123;107;15;3;1;31;2;10;2;19;0;0;0;0;0;0;2;341;3
3302254;Itatiaia;2020;7;2020m07;Interior;0;0;0;0;0;0;9;3;0;4;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;9;10;0;0;0;5;8;6;2;0;1;8;0;7;1;16;1;0;0;0;0;0;1;105;3
3302270;Japeri;2020;7;2020m07;Baixada Fluminense;2;0;0;1;3;5;28;1;2;5;1;1;2;1;8;1;0;0;3;0;0;0;5;22;3;5;0;1;0;15;24;0;0;0;4;5;0;5;0;2;13;1;2;0;9;3;0;0;0;0;2;12;167;3
3302304;Laje do Muriaé;2020;7;2020m07;Interior;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;2;4;2;1;1;0;1;0;1;0;2;0;0;0;0;0;0;0;17;3
3302403;Macaé;2020;7;2020m07;Interior;9;0;0;0;9;13;22;3;3;11;4;0;10;0;27;0;0;0;9;0;0;0;6;56;9;1;2;3;1;42;58;0;0;0;69;21;3;16;2;8;36;3;16;0;34;4;1;0;0;0;9;36;512;3
3302452;Macuco;2020;7;2020m07;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;1;1;1;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;14;3
3302502;Magé;2020;7;2020m07;Baixada Fluminense;8;0;0;2;10;6;69;3;1;32;1;0;20;1;31;1;0;0;15;0;0;0;8;77;13;2;0;4;1;48;68;0;2;0;46;11;3;7;1;8;23;2;8;0;65;5;0;0;0;0;8;47;531;3
